36,36,,Granada CF,Cordoba,"2015-05-09 13:00:00"
37,37,,Atletico Madrid,FC Barcelone,"2015-05-16 13:00:00"
37,37,,Espanyol Barcelone,Real Madrid,"2015-05-16 13:00:00"
37,37,,Valence CF,Celta Vigo,"2015-05-16 13:00:00"
37,37,,Villarreal,Malaga,"2015-05-16 13:00:00"
37,37,,Cordoba,Rayo Vallecano,"2015-05-16 13:00:00"
37,37,,Deportivo La Corogne,Levante,"2015-05-16 13:00:00"
37,37,,Getafe,Eibar,"2015-05-16 13:00:00"
37,37,,Real Sociedad,Granada CF,"2015-05-16 13:00:00"
37,37,,Elche,Athletic Bilbao,"2015-05-16 13:00:00"
37,37,,FC Séville,Almeria,"2015-05-16 13:00:00"
38,38,,Rayo Vallecano,Real Sociedad,"2015-05-23 13:00:00"
38,38,,Athletic Bilbao,Villarreal,"2015-05-23 13:00:00"
38,38,,FC Barcelone,Deportivo La Corogne,"2015-05-23 13:00:00"
38,38,,Granada CF,Atletico Madrid,"2015-05-23 13:00:00"
38,38,,Almeria,Valence CF,"2015-05-23 13:00:00"
38,38,,Celta Vigo,Espanyol Barcelone,"2015-05-23 13:00:00"
38,38,,Malaga,FC Séville,"2015-05-23 13:00:00"
38,38,,Levante,Elche,"2015-05-23 13:00:00"
38,38,,Real Madrid,Getafe,"2015-05-23 13:00:00"
38,38,,Eibar,Cordoba,"2015-05-23 13:00:00"
